Time (s),W,X,Y,Z
16.478388786,-0.8995426,-0.02416453,-0.02587374,-0.4315057
16.498120785,-0.8991589,-0.02518639,-0.02245631,-0.4324375
16.520318508,-0.8988421,-0.02731969,-0.01800486,-0.4331743
16.540050507,-0.8986261,-0.02949278,-0.01308876,-0.4336562
16.559782028,-0.8983116,-0.03206779,-0.007314616,-0.4342604
16.579513550,-0.898078,-0.03530964,-0.000571145,-0.4345532
16.599245072,-0.8979549,-0.03917933,0.006804639,-0.4344227
16.618977070,-0.8979753,-0.04359907,0.01416751,-0.4337815
16.638708115,-0.8982885,-0.04797455,0.02123558,-0.4323803
16.658440113,-0.8988152,-0.05141392,0.02766367,-0.4305232
16.678171635,-0.8995022,-0.05472576,0.03203943,-0.4283715
16.700369835,-0.900489,-0.05869866,0.03465692,-0.4255591
16.720101357,-0.9015515,-0.06248737,0.03578797,-0.4226664
16.739833355,-0.902597,-0.06494734,0.03672276,-0.419976
16.759564400,-0.9034757,-0.06468207,0.03775013,-0.4180317
16.779296398,-0.9041627,-0.06312872,0.0377185,-0.4167849
16.799027920,-0.9046208,-0.06127029,0.03697908,-0.4161341
16.818759918,-0.9046904,-0.05948594,0.03571425,-0.4163521
16.838490963,-0.9047326,-0.05783178,0.03434793,-0.4166081
16.858222962,-0.9048601,-0.05622982,0.03318213,-0.4166448
16.880420685,-0.90503,-0.05456557,0.03152567,-0.4166257
16.900152683,-0.9050355,-0.05279635,0.02971643,-0.4169749
16.919884205,-0.9049621,-0.05095587,0.02750919,-0.4175141
16.939615727,-0.9049776,-0.04927769,0.02597448,-0.4177801
16.959347248,-0.9049019,-0.04820567,0.02514609,-0.4181199
16.979079247,-0.904793,-0.04771893,0.02481078,-0.4184311
16.998810768,-0.9045776,-0.0471271,0.02440078,-0.4189878
17.018542290,-0.904461,-0.04630978,0.02375185,-0.4193676
17.038273811,-0.9044908,-0.04497202,0.02366975,-0.4194537
17.060471535,-0.904572,-0.04360382,0.0232438,-0.4194469
17.080203533,-0.9045884,-0.0426556,0.0223277,-0.4195589
17.099935532,-0.9044693,-0.04237382,0.02111009,-0.4199072
17.119666576,-0.9043783,-0.04209205,0.02047526,-0.4201627
17.139398575,-0.9041789,-0.04144338,0.01997772,-0.42068
17.159130096,-0.9041647,-0.04052728,0.01951034,-0.4208217
17.178862095,-0.9041006,-0.0392133,0.01905821,-0.4211045
17.198593140,-0.9039473,-0.0380189,0.01803792,-0.4215876
17.218325138,-0.9037033,-0.03742504,0.01632997,-0.422233
17.238056660,-0.9037658,-0.03689801,0.01531394,-0.4221838
17.260254860,-0.9038377,-0.03584801,0.01545934,-0.4221148
17.279986382,-0.9038175,-0.03480841,0.01560751,-0.4222398
17.299718380,-0.9038446,-0.03375418,0.01559534,-0.4222677
17.319449425,-0.9038514,-0.03345393,0.01474161,-0.4223077
17.339181423,-0.9039255,-0.03364091,0.01338632,-0.4221793
17.358912945,-0.9040909,-0.03333759,0.01254606,-0.421875
17.378644466,-0.9041922,-0.03260185,0.01205535,-0.4217297
17.398375988,-0.9041225,-0.03155635,0.01151096,-0.4219738
17.418107987,-0.9041184,-0.03087661,0.01094992,-0.4220478
17.440305710,-0.9041317,-0.03096752,0.01005156,-0.4220352
17.460037708,-0.9042625,-0.03159639,0.009328937,-0.4217248
17.479768753,-0.9043406,-0.03231694,0.009062688,-0.4215083
17.499500275,-0.9043173,-0.03260635,0.008863756,-0.4215403
17.519232273,-0.9041951,-0.03252736,0.008597803,-0.4218138
17.538964272,-0.9041368,-0.03202216,0.008588444,-0.4219776
17.558695316,-0.904099,-0.03135071,0.008890701,-0.422103
17.578427315,-0.9039686,-0.03098907,0.008923944,-0.4224078
17.598158837,-0.9038119,-0.03064333,0.008765351,-0.4227718
17.620356560,-0.9037398,-0.03026856,0.008733757,-0.4229536
17.640088558,-0.9036931,-0.03002373,0.008798,-0.4230692
17.659819603,-0.9036523,-0.0297293,0.008896624,-0.4231751
17.679551602,-0.9035687,-0.02973905,0.008974772,-0.4233514
17.699283600,-0.9034472,-0.02992208,0.009043387,-0.4235965
17.719015122,-0.9032077,-0.02981012,0.009133637,-0.4241126
17.738746166,-0.9030331,-0.02967067,0.009155799,-0.4244937
17.758478165,-0.9029367,-0.02969648,0.009061939,-0.4246988
17.778210163,-0.9029174,-0.02984522,0.00883966,-0.424734
17.800407887,-0.9028969,-0.02961324,0.008611494,-0.4247985
17.820139885,-0.9029801,-0.02869476,0.008699835,-0.4246827
17.839870930,-0.903062,-0.02745416,0.00874625,-0.4245897
17.859602452,-0.9030103,-0.02650922,0.008723008,-0.4247603
17.879334450,-0.9027976,-0.02640082,0.008511792,-0.4252231
17.899066448,-0.9025549,-0.0266064,0.008074251,-0.4257339
17.918797493,-0.9023019,-0.0262641,0.007751205,-0.4262971
17.938529492,-0.9020697,-0.02556684,0.007652785,-0.4268321
17.958261013,-0.9020984,-0.02505974,0.007954598,-0.426796
17.980458736,-0.9020556,-0.02528777,0.007508575,-0.4268811
18.000190735,-0.9019771,-0.02530666,0.006769976,-0.4270582
18.019921780,-0.9019875,-0.02470021,0.006096415,-0.427082
18.039653778,-0.9020849,-0.02397827,0.005524387,-0.426925
18.059385300,-0.9022323,-0.02347245,0.005040521,-0.4266477
18.079116821,-0.9023126,-0.0234607,0.004297637,-0.4264864
18.098848343,-0.9022057,-0.0236694,0.003273689,-0.4267101
18.118580341,-0.9021016,-0.02348452,0.002689484,-0.4269446
18.138311386,-0.9019603,-0.0232171,0.002398176,-0.4272596
18.158043385,-0.9018985,-0.02335923,0.00215526,-0.4273831
18.180241585,-0.9017697,-0.02379428,0.001508194,-0.4276339
18.199973106,-0.9016178,-0.02383043,0.0009581187,-0.4279536
18.219704628,-0.9013705,-0.02322155,0.0004968059,-0.4285083
18.239436626,-0.9011981,-0.02241444,-7.401364E-05,-0.4289141
18.259167671,-0.900947,-0.02167697,-0.0006593673,-0.4294786
18.278899670,-0.9007865,-0.02135726,-0.001046089,-0.4298303
18.298631191,-0.9007837,-0.02074849,-0.000938772,-0.4298662
18.318362713,-0.9008629,-0.02022809,-0.001137641,-0.4297245
18.338094235,-0.9008887,-0.01995473,-0.001597918,-0.4296816
18.360291958,-0.9008201,-0.01962865,-0.001994428,-0.429839
18.380023956,-0.9007375,-0.0191879,-0.001749017,-0.430033
18.399755955,-0.9007521,-0.0191757,-0.0013761,-0.4300042
18.419487000,-0.9008498,-0.01957365,-0.001297293,-0.429782
18.439218998,-0.900946,-0.01990562,-0.001490066,-0.4295647
18.458950520,-0.900975,-0.01980413,-0.001511045,-0.4295081
18.478682518,-0.9008682,-0.01949011,-0.001472856,-0.4297467
18.498413563,-0.9007318,-0.01896111,-0.001305147,-0.4300565
18.518145561,-0.9006539,-0.01864238,-0.0008996021,-0.4302348
18.540343285,-0.9006165,-0.01858962,-0.0003937222,-0.4303161
18.560075283,-0.9006345,-0.0184901,-0.0001934926,-0.4302826
18.579806805,-0.9005762,-0.01839911,-0.0002739418,-0.4304084
18.599537850,-0.900467,-0.01842371,-0.0003133538,-0.4306359
18.619269848,-0.9004739,-0.0184506,-0.000119109,-0.4306206
18.639001846,-0.900552,-0.01827296,0.0002601472,-0.4304646
18.658732891,-0.9005366,-0.01825945,6.012913E-05,-0.4304976
18.678464890,-0.9005437,-0.0182649,-6.622654E-06,-0.4304824
18.698196411,-0.900628,-0.01833858,5.187304E-05,-0.4303029
18.720394135,-0.9007479,-0.01845207,-0.0001141391,-0.4300472
18.740126133,-0.9008135,-0.01787861,2.911585E-05,-0.4299337
18.759857178,-0.9007872,-0.01725599,9.104107E-05,-0.4300144
18.779589176,-0.900815,-0.0169261,0.0001038822,-0.4299693
18.799320698,-0.9008711,-0.01697751,-0.000102326,-0.4298495
18.819052696,-0.9008347,-0.01744574,-0.0004329226,-0.4299068
18.838783741,-0.9007336,-0.01756813,-0.0005867368,-0.4301134
18.858515740,-0.9007137,-0.01716364,-0.0004994922,-0.4301717
18.878247738,-0.9008276,-0.01684252,-0.0004156175,-0.4299459
18.900445461,-0.9010302,-0.01694545,-0.0005816273,-0.4295171
18.920176983,-0.9011356,-0.01721426,-0.00091571,-0.4292845
18.939908505,-0.9011669,-0.01726342,-0.0009078162,-0.4292166
18.959640026,-0.9012321,-0.01699123,-0.0005207924,-0.4290915
18.979372025,-0.9013186,-0.01674578,-0.0001933612,-0.4289196
18.999103069,-0.901428,-0.01670999,-0.00014095,-0.4286909
19.018835068,-0.9014841,-0.01673721,-0.0001921772,-0.428572
19.038566589,-0.9015231,-0.01669244,-0.0002055143,-0.4284916
19.058298111,-0.9016257,-0.01658227,-0.0002529144,-0.4282799
19.078029633,-0.9016746,-0.01633034,-9.466729E-05,-0.4281867
19.100227356,-0.9017019,-0.01595295,0.0005251361,-0.4281432
19.119959354,-0.9017377,-0.0159906,0.0007168677,-0.4280661
19.139691353,-0.9017467,-0.01598407,0.0008523244,-0.428047
19.159422398,-0.9017342,-0.01600572,0.0009913211,-0.4280725
19.179154873,-0.901743,-0.0158951,0.001126363,-0.4280578
19.198885918,-0.9017503,-0.01584075,0.0008635442,-0.4280449
19.218616962,-0.901732,-0.0158215,0.0004697453,-0.4280846
19.238348961,-0.9017318,-0.0157435,0.0005622963,-0.4280881
19.258080959,-0.9016218,-0.01579336,0.0008147557,-0.4283173
19.280278683,-0.9015678,-0.01573226,0.001097159,-0.4284328
19.300010681,-0.9015685,-0.01542223,0.001251227,-0.4284422
19.319742203,-0.9015105,-0.01519214,0.00109533,-0.4285727
19.339473248,-0.9014673,-0.0151845,0.0009711203,-0.4286644
19.359205246,-0.9014552,-0.01519798,0.001100003,-0.4286887
19.378937245,-0.9015098,-0.01529913,0.001125391,-0.4285704
19.398668289,-0.901544,-0.0152517,0.001018874,-0.4285005
19.418400288,-0.90157,-0.01508707,0.00101279,-0.4284516
19.438131809,-0.9016431,-0.01483587,0.001338078,-0.4283056
19.460329533,-0.9016874,-0.01489031,0.001286851,-0.4282103
19.480061531,-0.9017364,-0.01493373,0.00116266,-0.4281058
19.499792576,-0.9017653,-0.01515567,0.000950426,-0.4280379
19.519524574,-0.9018206,-0.01514893,0.0009593791,-0.4279217
19.539256096,-0.9018471,-0.01501005,0.0008458999,-0.4278711
19.558987618,-0.9019337,-0.01485004,0.000887947,-0.4276938
19.578719139,-0.9020165,-0.0150014,0.0007866633,-0.4275141
19.598451138,-0.9020919,-0.01511817,0.0007834831,-0.4273507
19.618182182,-0.9021928,-0.01510398,0.0008050238,-0.4271382
19.640380860,-0.9022829,-0.01520581,0.0007186565,-0.4269446
19.660111904,-0.9023417,-0.01536765,0.0006769427,-0.4268144
19.679843903,-0.9024555,-0.01532277,0.0009083033,-0.4265748
19.699575424,-0.9025288,-0.01528969,0.0008907549,-0.4264212
19.719306946,-0.9025628,-0.01525591,0.0007030832,-0.4263508
19.739038468,-0.9026055,-0.01547431,0.00041724,-0.4262527
19.758770466,-0.9026301,-0.01564171,0.0002264884,-0.4261948
19.778501511,-0.9025822,-0.01581667,-1.425568E-05,-0.4262898
19.798233509,-0.9026769,-0.01582485,-0.0002186306,-0.4260887
19.820431233,-0.9027672,-0.0157131,-0.0005160383,-0.4259014
19.840162754,-0.9028459,-0.01563365,-0.0008335679,-0.4257371
19.859894753,-0.9028661,-0.01527714,-0.0009453601,-0.4257066
19.879625797,-0.9028702,-0.01512827,-0.0009805033,-0.4257031
19.899357796,-0.9028722,-0.01506011,-0.0007687114,-0.4257017
19.919089794,-0.9028994,-0.01507245,-0.0006004894,-0.425644
19.938820839,-0.902925,-0.01531024,-0.0008581969,-0.425581
19.958552361,-0.9030019,-0.01546553,-0.0008676156,-0.4254118
19.978284359,-0.9030103,-0.01539599,-0.0007431323,-0.4253968
19.998015404,-0.9031,-0.01518383,-0.0005031623,-0.4252144
20.020214081,-0.9031866,-0.01508266,-0.0003281597,-0.4250342
20.039945126,-0.9032249,-0.01507033,-0.0003215144,-0.4249533
20.059677124,-0.9032027,-0.01497038,-0.0001903341,-0.425004
20.079408646,-0.9031669,-0.01473285,-1.22137E-05,-0.4250884
20.099140167,-0.9031952,-0.01436646,0.0002390394,-0.4250407
20.118871689,-0.9032357,-0.01426115,0.0001995752,-0.4249585
20.138603687,-0.9031922,-0.01435894,4.37296E-05,-0.4250477
20.158334732,-0.9030642,-0.01441655,-7.14573E-05,-0.4253176
20.178066731,-0.9029735,-0.01445295,2.409249E-05,-0.4255085
20.200264454,-0.9029264,-0.01439402,0.0001766546,-0.4256104
20.219996452,-0.9028308,-0.01426713,3.350655E-05,-0.4258176
20.239727974,-0.9028032,-0.01414887,-0.0002076298,-0.4258801
20.259459019,-0.9028133,-0.01389143,-0.0002169312,-0.4258671
20.279191017,-0.9027082,-0.01373174,-0.0004846568,-0.426095
20.298923016,-0.9026113,-0.01360634,-0.0006621926,-0.4263037
20.318654060,-0.9025624,-0.01344581,-0.0006880966,-0.4264123
20.338386059,-0.902589,-0.01338625,-0.0008581688,-0.4263578
20.358117580,-0.9026921,-0.01358578,-0.001165867,-0.4261323
20.380315304,-0.9027312,-0.01367599,-0.001486585,-0.4260457
20.400047302,-0.9026968,-0.01338287,-0.001681697,-0.4261272
20.419778347,-0.9025669,-0.01315414,-0.001952491,-0.4264081
20.439510346,-0.9025853,-0.01300557,-0.001919801,-0.4263739
20.459242344,-0.9026386,-0.0129696,-0.001841498,-0.4262623
20.478973389,-0.902673,-0.01299965,-0.001974366,-0.4261883
20.498704910,-0.9028131,-0.01309394,-0.002094013,-0.4258878
20.518436909,-0.9029255,-0.01328502,-0.002219345,-0.425643
20.538167954,-0.9030197,-0.01350986,-0.002287246,-0.4254354
20.560366631,-0.9030494,-0.01355349,-0.00236635,-0.4253706
20.580097675,-0.9030367,-0.01339646,-0.002257268,-0.4254034
20.599829674,-0.9030159,-0.01334919,-0.00214237,-0.4254495
20.619561196,-0.9030735,-0.0134709,-0.001936875,-0.4253245
20.639292717,-0.9031063,-0.01370553,-0.001802647,-0.4252479
20.659024239,-0.9031065,-0.01392398,-0.001832191,-0.4252403
20.678755284,-0.9029959,-0.01393881,-0.001889352,-0.4254739
20.698487282,-0.9029729,-0.01377533,-0.001441514,-0.4255299
20.718219280,-0.9029102,-0.01371772,-0.001163201,-0.4256656
20.740417004,-0.9026007,-0.0140504,-0.001873922,-0.4263084
20.760149002,-0.9024293,-0.01375732,-0.00206907,-0.4266796
20.779880047,-0.9023337,-0.01355809,-0.002090227,-0.4268882
20.799611569,-0.9024256,-0.01367299,-0.001970905,-0.4266908
20.819343567,-0.9026033,-0.01347296,-0.001809252,-0.4263216
20.839074612,-0.9027043,-0.01309359,-0.001791487,-0.4261197
20.858806610,-0.9027677,-0.01311227,-0.001686396,-0.425985
20.878538609,-0.9028512,-0.01323581,-0.00127139,-0.4258058
20.898269654,-0.9028869,-0.01300354,-0.0008194292,-0.4257382
20.918001175,-0.902861,-0.01290467,-0.0006773379,-0.4257965
20.940199375,-0.902987,-0.01324371,-0.0005179126,-0.4255191
20.959930897,-0.9031006,-0.01359469,-0.0005981158,-0.4252667
20.979662895,-0.9033352,-0.01377807,-0.0008182483,-0.424762
20.999393940,-0.9035074,-0.01367128,-0.0009241328,-0.4243989
21.019125938,-0.9037108,-0.01352322,-0.0008907396,-0.4239704
21.038857460,-0.9038108,-0.01359161,-0.0007195724,-0.4237551
21.058588982,-0.9038821,-0.01398527,-0.0008395662,-0.4235903
21.078320503,-0.9039287,-0.01395922,-0.0007988533,-0.4234915
21.098052502,-0.9039146,-0.01378935,-0.0008695974,-0.423527
21.120250225,-0.9039415,-0.01364417,-0.0006059872,-0.4234751
21.139982224,-0.9039716,-0.01333546,-0.0001049942,-0.423421
21.159713268,-0.9038966,-0.01336722,-3.099698E-05,-0.4235801
21.179444790,-0.9038539,-0.01363389,2.359973E-05,-0.4236627
21.199176788,-0.9038847,-0.01393638,0.0001479537,-0.4235867
21.218907833,-0.9038976,-0.0138788,0.0003314129,-0.4235613
21.238639832,-0.90384,-0.01369549,0.0003044013,-0.4236902
21.258370876,-0.9038378,-0.01375159,0.0005040346,-0.4236929
21.278102875,-0.9038849,-0.01413027,0.0006842854,-0.4235797
21.300300598,-0.9038791,-0.01465815,0.000589165,-0.4235742
21.320032597,-0.9038872,-0.01492059,0.0005808303,-0.4235479
21.339764118,-0.903892,-0.01529505,0.0004374422,-0.4235241
21.359495640,-0.9039277,-0.01562177,0.0004600445,-0.4234361
21.379227161,-0.9038752,-0.01591066,0.0002901688,-0.4235377
21.398959160,-0.9037887,-0.01606552,9.020762E-05,-0.4237163
21.418690205,-0.9038005,-0.01600933,0.0003154555,-0.423693
21.438422203,-0.9038624,-0.01587932,0.0005452739,-0.4235657
21.458153725,-0.9038916,-0.01564484,0.0002996869,-0.4235123
21.480351448,-0.9038705,-0.01572387,-0.000360841,-0.4235545
21.500083447,-0.90389,-0.01581337,0.0002864081,-0.4235097
21.519814491,-0.9039543,-0.01574233,0.001989273,-0.4233705
21.539546490,-0.9040003,-0.01606698,0.003251542,-0.4232523
21.559278488,-0.9037194,-0.01640514,0.003563988,-0.4238364
21.579009533,-0.9037509,-0.01672753,0.004426068,-0.4237485
21.598741055,-0.9037423,-0.017466,0.005306345,-0.4237266
21.618472576,-0.9036242,-0.01866654,0.005714871,-0.4239219
21.638204098,-0.9034032,-0.0201826,0.005102974,-0.4243312
21.660402298,-0.9030839,-0.02158469,0.004136411,-0.4249521
21.680133820,-0.9026808,-0.02206827,0.003795494,-0.4257858
21.699865818,-0.9018833,-0.02254375,0.002570024,-0.4274567
21.719596863,-0.9010231,-0.02378877,0.001287583,-0.4292057
21.739328861,-0.9003617,-0.02562226,-0.0004369291,-0.4304879
21.759060383,-0.900404,-0.0284546,-0.001633654,-0.4302184
21.778791905,-0.9005988,-0.0319099,-0.003281927,-0.4295586
21.798523426,-0.9010788,-0.03546993,-0.005380052,-0.4282496
21.818255425,-0.9011787,-0.03756701,-0.006438443,-0.4278457
21.837987900,-0.9001974,-0.03882121,-0.008565686,-0.4297579
21.860185147,-0.8989305,-0.03913227,-0.01085821,-0.4323221
21.879916191,-0.8978932,-0.037862,-0.01366514,-0.4345059
21.899647713,-0.8971766,-0.03459323,-0.01727207,-0.4361271
21.919379235,-0.8964796,-0.0309942,-0.02053158,-0.4376871
21.939110756,-0.8962138,-0.02820384,-0.02159432,-0.4383684
21.958842754,-0.8955371,-0.02557502,-0.02232892,-0.439873
21.978573799,-0.894197,-0.02194932,-0.02524169,-0.442629
21.998305798,-0.893024,-0.01768857,-0.0281748,-0.4450049
22.018037319,-0.8924958,-0.01408334,-0.02849676,-0.446171
22.040235519,-0.8920121,-0.01227099,-0.02809308,-0.4472161
22.059967041,-0.8920656,-0.01229624,-0.02698923,-0.4471768
22.079698563,-0.8922758,-0.01519301,-0.0264215,-0.4467017
22.099430084,-0.8919132,-0.02188581,-0.02712589,-0.447106
22.119161129,-0.8918908,-0.02492933,-0.02714995,-0.44699
22.138893127,-0.8926843,-0.02657794,-0.02554467,-0.4454024
22.158625126,-0.8935883,-0.02856999,-0.02494723,-0.4434963
22.178356171,-0.8942125,-0.02976589,-0.02551749,-0.4421249
22.198088169,-0.8947521,-0.03002683,-0.02582323,-0.4409966
22.220285893,-0.8949568,-0.02981411,-0.02577707,-0.4405981
22.240017414,-0.8954145,-0.02883659,-0.02475427,-0.4397912
22.259749413,-0.8960577,-0.02652543,-0.02338889,-0.4386999
22.279480457,-0.8964813,-0.0231848,-0.0226622,-0.4380615
22.299212456,-0.8967589,-0.02076846,-0.02286117,-0.4376039
22.318943977,-0.8970525,-0.01938641,-0.02279,-0.437069
22.338675499,-0.897185,-0.01730971,-0.02289852,-0.4368785
22.358407021,-0.8975464,-0.01169295,-0.01826322,-0.4365407
22.378138542,-0.8990991,-0.0006192921,-0.01133137,-0.4337278
22.400336742,-0.8998246,0.003228669,-0.004948973,-0.4323291
22.420067787,-0.899961,0.003588931,-0.004026848,-0.4320518
22.439799786,-0.9002166,0.003725084,-0.002746176,-0.4315279
22.459531784,-0.9009029,0.003668127,-0.002014482,-0.4300979
22.479262829,-0.9018955,0.003457324,-0.001733337,-0.4280157
22.498994827,-0.9025716,0.00334895,-0.001515085,-0.4265898
22.518726349,-0.9031452,0.003231728,-0.001436156,-0.4253751
22.538457394,-0.9039749,0.003214562,-0.001461129,-0.4236089
22.558189392,-0.9040425,0.003266836,-0.001304492,-0.423465
22.580387116,-0.9040481,0.002963241,-0.00118516,-0.4234554
22.600119114,-0.904126,0.002917943,-0.001174248,-0.4232895
22.619850159,-0.9042233,0.002890229,-0.001180155,-0.4230817
22.639582157,-0.9043231,0.002835035,-0.001192225,-0.4228686
22.659313679,-0.9044493,0.002782685,-0.001188356,-0.4225989
22.679045201,-0.9045907,0.002724163,-0.001203709,-0.4222969
22.698776722,-0.904726,0.002665575,-0.001204773,-0.4220071
22.718508721,-0.9048381,0.002620223,-0.00120353,-0.4217671
22.738239765,-0.9049416,0.002577923,-0.001212109,-0.4215448
22.757971764,-0.9050148,0.002536716,-0.00122071,-0.421388
22.780169487,-0.9050978,0.002474577,-0.001221775,-0.4212104
22.799901009,-0.9051682,0.002441967,-0.0012225,-0.421059
22.819632530,-0.9052447,0.002385381,-0.001237038,-0.4208948
22.839364052,-0.905319,0.002348654,-0.001248546,-0.4207352
22.859096050,-0.9054011,0.002286819,-0.001245089,-0.420559
22.878827095,-0.9054756,0.00224263,-0.001266114,-0.4203986
22.898559094,-0.9055402,0.002201838,-0.001273933,-0.4202598
22.918290138,-0.9056044,0.00214341,-0.001278256,-0.4201218
22.938022137,-0.9056565,0.002103749,-0.001287899,-0.4200097
22.960219860,-0.9056154,0.002060538,-0.001301616,-0.4200985
22.979951859,-0.9055852,0.001999718,-0.001304821,-0.4201636
22.999683380,-0.9056274,0.001944446,-0.001293669,-0.4200732
23.019414425,-0.9057094,0.001901139,-0.001287699,-0.4198965
23.039146423,-0.9057895,0.001851511,-0.001290477,-0.4197237
23.058878422,-0.9058911,0.00181451,-0.001284517,-0.4195048
23.078609467,-0.9059824,0.001786518,-0.001270999,-0.4193075
23.098341465,-0.9060029,0.001757503,-0.001276957,-0.4192631
23.118072510,-0.9059857,0.001704417,-0.001291838,-0.4193005
23.140270710,-0.9059702,0.001677052,-0.001307065,-0.4193342
23.160002232,-0.9060173,0.001642407,-0.001315362,-0.4192326
23.179733753,-0.9060767,0.001596565,-0.001337901,-0.4191043
23.199465752,-0.9061828,0.001546505,-0.001342949,-0.4188749
23.219196796,-0.9063132,0.001502825,-0.001363907,-0.4185929
23.238929272,-0.9064143,0.001468197,-0.00135035,-0.4183739
23.258659840,-0.9064226,0.001460319,-0.001343697,-0.4183563
23.278391838,-0.906435,0.001436683,-0.00132048,-0.4183292
23.298123360,-0.9064898,0.001404841,-0.001323549,-0.4182108
23.320321083,-0.9065635,0.001384311,-0.001314481,-0.4180511
23.340053082,-0.9066284,0.001367177,-0.001315828,-0.4179105
23.359784126,-0.9067095,0.001348161,-0.001289316,-0.4177347
23.379516125,-0.9068004,0.001318603,-0.001278409,-0.4175374
23.399247170,-0.9068643,0.001292446,-0.001294954,-0.4173987
23.418979168,-0.9069252,0.001271986,-0.001295528,-0.4172662
23.438710690,-0.90698,0.001251072,-0.001282668,-0.4171472
23.458442211,-0.9070218,0.001234541,-0.001293328,-0.4170564
23.478173733,-0.9070721,0.001176801,-0.001297653,-0.4169472
23.500371456,-0.9070565,0.001150911,-0.001283109,-0.4169813
23.520103455,-0.9070287,0.001109387,-0.001290991,-0.4170416
23.539834499,-0.907039,0.001071007,-0.001274468,-0.4170194
23.559566498,-0.9070917,0.001039496,-0.001249091,-0.4169048
23.579298496,-0.9071558,0.001002765,-0.001236811,-0.4167654
23.599030972,-0.9072222,0.0009563175,-0.001213406,-0.4166211
23.618761063,-0.9072882,0.0009094875,-0.001203552,-0.4164777
23.638493061,-0.9073915,0.000860716,-0.001196121,-0.4162527
23.658224106,-0.907541,0.0008076474,-0.001181314,-0.4159265
23.677956104,-0.9076895,0.0007772443,-0.001178798,-0.4156025
23.700153828,-0.9077906,0.0007559283,-0.001180022,-0.4153818
23.719885826,-0.907878,0.0007126275,-0.001179508,-0.4151908
23.739616871,-0.9079421,0.0006896327,-0.00116317,-0.4150507
23.759348870,-0.9079942,0.0006417565,-0.001147277,-0.4149368
23.779080391,-0.9080435,0.0006141387,-0.001128877,-0.4148291
23.798811436,-0.9081763,0.0005795056,-0.001111142,-0.4145381
23.818543434,-0.9083113,0.0005417543,-0.001105797,-0.4142421
23.838274479,-0.908406,0.0005107865,-0.001090626,-0.4140348
23.858006478,-0.9084532,0.0004860038,-0.001083241,-0.413931
23.880204201,-0.9085108,0.0004312856,-0.001071269,-0.4138048
23.899936199,-0.9085886,0.0003870459,-0.001053149,-0.413634
23.919667721,-0.908669,0.0003598089,-0.001024135,-0.4134575
23.939399243,-0.9086927,0.0003277432,-0.001019249,-0.4134055
23.959130764,-0.9086865,0.0003018736,-0.001015604,-0.4134191
23.978862286,-0.908685,0.0002687983,-0.0009978239,-0.4134226
23.998593807,-0.9087361,0.0002373401,-0.000988521,-0.4133103
24.018325806,-0.9087774,0.0002045799,-0.0009749033,-0.4132194
24.038056850,-0.9088585,0.0001824341,-0.0009754008,-0.4130408
24.060255528,-0.9089668,0.0001682456,-0.0009665812,-0.4128028
24.079986572,-0.9090387,0.0001546679,-0.000959504,-0.4126443
24.099718094,-0.9090582,0.0001357964,-0.0009526386,-0.4126015
24.119449616,-0.909066,0.0001093243,-0.0009604559,-0.4125844
24.139181137,-0.9090987,9.498504E-05,-0.0009502529,-0.4125122
24.158913136,-0.909133,9.390199E-05,-0.0009354593,-0.4124366
24.178644180,-0.9091792,8.64365E-05,-0.0009395423,-0.4123351
24.198376179,-0.9092478,6.40471E-05,-0.000921482,-0.4121839
24.218107224,-0.9093177,5.254987E-05,-0.0009003326,-0.4120293
24.240305901,-0.9093536,5.380865E-05,-0.000910687,-0.4119501
24.260036945,-0.9093818,2.830967E-05,-0.000922052,-0.411888
24.279768944,-0.9094075,1.14054E-05,-0.000919188,-0.4118313
24.299500465,-0.9094485,-1.826241E-05,-0.0009226332,-0.4117407
24.319231510,-0.9094765,-1.339047E-05,-0.0009047853,-0.4116786
24.338963509,-0.9095119,-1.679571E-05,-0.000898359,-0.4116007
24.358694553,-0.9095452,-2.843617E-05,-0.0008956034,-0.4115271
24.378426552,-0.909556,-3.829949E-05,-0.0009082326,-0.411503
24.398158550,-0.9095104,-4.228004E-05,-0.0009120115,-0.4116038
24.420356274,-0.909467,-5.646321E-05,-0.0009245892,-0.4116996
24.440087319,-0.909497,-5.624068E-05,-0.0009244477,-0.4116334
24.459819317,-0.9095313,-4.750084E-05,-0.0009072296,-0.4115578
24.479550839,-0.9095628,-4.964549E-05,-0.000906804,-0.4114881
24.499281883,-0.9096001,-7.15928E-05,-0.0009112631,-0.4114056
24.519013882,-0.909635,-8.258312E-05,-0.0009292198,-0.4113283
24.538744927,-0.909704,-0.00010158,-0.0009162865,-0.4111756
24.558476925,-0.9097683,-9.49216E-05,-0.0009135251,-0.4110334
24.578208923,-0.9098182,-0.0001062978,-0.0009201929,-0.4109229
24.600406647,-0.9098559,-0.0001252127,-0.0008979116,-0.4108397
24.620138168,-0.9098911,-0.000136623,-0.0008844195,-0.4107619
24.639869690,-0.9099228,-0.0001301716,-0.0008970231,-0.4106914
24.659601212,-0.9099614,-0.0001446471,-0.0009103545,-0.4106057
24.679332256,-0.9099811,-0.0001515099,-0.0009267346,-0.4105621
24.699064255,-0.9100003,-0.0001657028,-0.0009348349,-0.4105195
24.718796253,-0.9100124,-0.0001732848,-0.0009292167,-0.4104928
24.738527298,-0.9100456,-0.0001899537,-0.0009284589,-0.4104191
