Time (s),X (g),Y (g),Z (g)
6.494176865,-0.007135703,0.02804453,-0.01887236
6.499109268,-0.007618194,0.03815065,-0.01265744
6.504042626,-0.005992634,0.03887347,-0.001456536
6.508975029,-0.006024863,0.04182161,0.0008665108
6.513908386,-0.0003491502,0.04155444,-0.002836515
6.518841267,0.007504388,0.04556962,-0.005628096
6.523777485,0.01150401,0.05302754,-0.0147964
6.528707028,0.01806844,0.04590459,-0.01999719
6.533639431,0.01464274,0.03553991,-0.02569192
6.538572788,0.01530468,0.02888694,-0.02489843
6.543505669,0.02022305,0.01321247,-0.0149256
6.548439026,0.02372672,0.006517402,-0.005712435
6.553371430,0.02117581,0.005454471,0.005257397
6.558304787,0.02459178,0.0007724738,0.009298962
6.563237190,0.02539485,-0.003287281,0.02482832
6.568171978,0.02215554,-0.01023936,0.03384385
6.575570107,0.009641474,-0.02986472,0.06149315
6.580502510,0.007088265,-0.03255485,0.07715217
6.585435391,0.004467817,-0.03456362,0.08477241
6.590368271,0.00686936,-0.0277512,0.08238488
6.595301151,0.008754294,-0.02637645,0.07474658
6.600234509,0.009615934,-0.01357351,0.0805318
6.605166912,0.006205231,-0.00891119,0.06931325
6.610100269,0.01187603,0.003253264,0.0626206
6.615032673,0.01830832,0.009603547,0.04210917
6.619966030,0.01371652,0.01192091,0.02614763
6.624898911,0.02024974,-0.004054473,0.02768276
6.629831314,0.02329454,-0.003518301,0.0228555
6.634764671,0.01778285,-0.02166349,0.02571302
6.639697552,0.02156588,-0.03380075,0.02318268
6.644630432,0.01657811,-0.04000435,0.02424763
6.649563313,0.01076857,-0.03513023,0.0381606
6.654496670,0.01420018,-0.03125637,0.03763292
6.659429073,0.01394053,-0.02911465,0.03339892
6.664361954,0.01510454,-0.02375367,0.02108862
6.669295311,0.01138217,-0.02194586,0.02212601
6.674227715,0.007846802,-0.02252457,0.02741005
6.679161072,0.01095405,-0.03161836,0.03588974
6.684093476,0.01270792,-0.02095972,0.03396231
6.689026833,0.01077025,-0.01358579,0.02925059
6.693959713,0.006906467,-0.01238674,0.02031329
6.698892117,0.006960533,-0.009292627,0.0316605
6.703825474,0.00622478,-0.01505367,0.04020483
6.708757878,0.0107145,-0.01835745,0.03779483
6.713691235,0.003392593,-0.01634366,0.05112403
6.718624115,0.0007943764,-0.01488812,0.05540091
6.723557472,0.003058979,-0.01760516,0.0596484
6.728489876,-0.003533545,-0.008024529,0.05161266
6.733423233,0.002281173,-0.005151712,0.05817681
6.738355637,0.003751179,-0.007802272,0.05486788
6.743288517,0.003595691,-0.0009986663,0.05578081
6.748221874,0.0009728369,0.004382963,0.06096795
6.753154278,0.0001014251,0.0009657228,0.05957042
6.760553360,0.005142861,0.003180758,0.06475123
6.765486717,0.002220057,0.003657638,0.05576373
6.770419598,0.001789152,-0.004552521,0.05393536
6.775352955,-0.0001395523,-0.01029962,0.04878027
6.780285359,0.006978074,-0.01225372,0.05448886
6.785218716,0.008407074,-0.01741919,0.0474464
6.790151119,0.00845396,-0.01490701,0.04459434
6.795084000,0.004735244,-0.003593544,0.03834061
6.800017357,0.006353298,0.0008226564,0.03831007
6.804949761,0.006651724,-0.002074878,0.04023717
6.809883118,0.003262439,-0.002822983,0.04449994
6.814815998,0.008336193,-0.01034038,0.05217749
6.819748879,0.008025049,-0.01161774,0.05457049
6.824681759,0.01069307,-0.01048515,0.0517488
6.829614163,0.005093715,-0.004261077,0.04503771
6.834547520,0.002988381,-0.002110658,0.03791243
6.839480400,0.003159423,0.007741552,0.03402041
6.844413281,0.008758331,0.006746164,0.02461594
6.849346161,0.008970744,0.005657569,0.03884378
6.854279518,0.006682847,0.002796877,0.04124203
6.859211922,-0.003059798,0.007248324,0.05199165
6.864145279,-0.0006043374,0.002661691,0.05918477
6.869078160,-0.004893911,0.002922381,0.0596177
6.874010563,0.001075054,0.0001884563,0.06067109
6.878943920,-0.003059479,0.0004389464,0.06630782
6.883876324,-0.002608292,0.004213276,0.06673408
6.888809681,-0.001043127,0.002285912,0.062047
6.893742562,-0.006494488,0.01075524,0.05003004
6.898675919,0.00453624,0.008345103,0.0426138
6.903608322,0.006759209,0.007141311,0.02419454
6.908540726,0.01664678,0.007344302,0.005840173
6.913474083,0.02178211,0.004897132,-0.01063303
6.918406964,0.01875914,0.002354558,-0.01583177
6.923340321,0.0238036,-0.00214334,-0.01901381
6.928272724,0.02427048,-0.005754294,-0.01610185
6.933206082,0.02828562,-0.01205641,-0.01404803
6.940605164,0.01635134,-0.0146335,-0.005604205
6.945538044,0.01794499,-0.01794459,0.008691679
6.950471401,0.01602092,-0.01710108,0.02382476
6.955403805,0.01030461,-0.02217107,0.03143146
6.960336685,0.001745561,-0.01568045,0.03690712
6.965269566,0.007917597,-0.01146032,0.04262113
6.970202446,0.004667855,-0.002352888,0.03248655
6.975135803,-0.001817498,0.009857644,0.0255495
6.980068207,0.0005950558,0.01257559,0.02601303
6.985001564,-0.003016832,0.01996402,0.01493021
6.989934444,0.002918344,0.02224713,0.01024041
6.994867325,0.003359104,0.0205314,0.004130443
6.999800205,0.004543518,0.02737107,-0.01209106
7.004732609,0.001633844,0.02347158,-0.02009769
7.009665966,0.0001361941,0.01719154,-0.0223422
7.014598846,-0.001267665,0.007768504,-0.02592558
7.019531727,-0.003846372,0.004729796,-0.03109496
7.024464607,0.001896607,0.01034089,-0.03396624
7.029397964,0.0003209445,0.01400778,-0.03691858
7.034330368,-0.008429129,0.01563015,-0.03237295
7.039263248,-0.009732152,0.02029409,-0.02729445
7.044196606,-0.008975362,0.01893842,-0.0116241
7.049129009,-0.007222456,0.01712121,-0.001133517
7.054062366,-0.01068445,0.009573098,0.003234198
7.058994770,-0.007125506,0.001409518,0.01532509
7.063928127,-0.01014108,0.009898281,0.02218732
7.068861008,-0.01313802,0.005180228,0.02887194
7.073793411,-0.0181786,6.670237E-05,0.03268886
7.078726769,-0.01265956,0.002086622,0.03939876
7.083659172,-0.008496091,0.01069068,0.02129737
7.088592529,-0.008987202,0.01441304,0.009841274
7.093525410,-0.002649961,0.02131671,-0.000608506
7.098458767,-0.0110428,0.01431077,-0.007225776
7.103391171,-0.002344232,0.005055904,-0.01340024
7.108324051,0.0008240402,0.0008070618,-0.0183976
7.113256931,0.004914339,0.002023899,-0.02920634
7.120656490,0.00986964,-0.003085896,-0.03695005
7.123123169,0.007121855,-0.004366466,-0.03838221
7.130522251,0.005821581,-0.008336714,-0.03540022
7.135455132,0.002093166,-0.006419257,-0.03125408
7.140388012,0.006956789,-0.01324994,-0.02803558
7.145320892,0.004587166,-0.02702249,-0.01055719
7.150254250,0.0006784104,-0.02767236,0.01404266
7.155186653,-0.002292819,-0.0385615,0.02526276
7.160120010,-0.005118607,-0.02565205,0.03378908
7.165052891,-0.002207139,-0.01667484,0.02885596
7.169985294,0.0004156272,-0.02009575,0.02290841
7.174918652,0.002959842,-0.016675,0.01720001
7.179851055,0.003169853,-0.01186127,0.02463777
7.184784412,0.0007563501,-0.003961926,0.02525708
7.189717293,-0.002864039,-0.00283179,0.02464816
7.194650173,-0.002878892,-3.574358E-05,0.01272155
7.199583054,-0.002879355,0.002073512,0.009346457
7.204515457,0.0008776281,0.0004648929,0.008112868
7.209448814,-5.376195E-05,-0.003742127,0.006826881
7.214381695,-0.001932934,-0.002353611,0.00626086
7.219315052,-0.00264995,-0.0001038429,0.01517358
7.224247456,0.001229761,0.00766712,0.004132399
7.229180813,-0.001754544,0.01163255,0.002481923
7.234113216,0.009296813,0.01159043,0.004275069
7.239046574,0.006493771,0.003973985,0.005417082
7.243979454,0.001869978,-0.008912609,0.01474323
7.248911858,0.0002126085,-0.01626736,0.0225504
7.253845215,0.001758793,-0.01689451,0.02643257
7.258777618,0.00761375,-0.0182157,0.01579704
7.263710976,0.00403891,-0.02470475,0.01544637
7.268643856,0.005831961,-0.01891576,0.01104537
7.273577213,0.008775899,-0.0197182,0.01734427
7.278509617,0.01513165,-0.01411554,0.01216163
7.283442497,0.007719001,-0.00563381,0.01112715
7.288375378,0.00779557,0.002156795,0.01038754
7.293308258,0.008223653,-0.003154696,0.02387927
7.298241615,0.005619787,-0.002555909,0.04653294
7.303174019,0.005608406,-0.007246163,0.05288834
7.310573578,0.001534459,-0.00701107,0.05608363
7.315506458,0.003597442,-0.003530346,0.04799778
7.320439339,0.0002736159,0.003364361,0.0433718
7.325372696,0.003580389,0.00914042,0.03619026
7.330305100,0.01021665,0.004931995,0.02808848
7.335237980,0.006333258,0.004193299,0.02229537
7.340170860,0.004558702,0.005336032,0.01982589
7.345103741,0.005900587,0.006450223,0.01842141
7.350037098,-0.001355626,0.00430631,0.01916663
7.354969502,0.004008851,0.0006577699,0.03136056
7.359902859,0.004072512,0.009958861,0.0220069
7.364835739,0.005689733,0.008473407,0.02923111
7.369768620,-0.00134863,0.00679288,0.02664244
7.374701500,0.0008895491,0.006180589,0.02817563
7.379633904,-0.007359054,0.001575401,0.03181005
7.384567261,-0.002635463,-0.001108787,0.0368361
7.389500141,0.0003786865,-0.004695533,0.0233425
7.394433498,0.001065035,-0.005520179,0.01344565
7.399365902,0.001436083,-0.003800924,0.007708387
7.404299259,0.0007178974,0.004376075,-0.0002059921
7.409231663,-5.884035E-05,0.006584914,-0.001745087
7.414164543,0.00898017,0.004619,-0.006532806
7.419097900,0.003466315,-0.002585148,-0.01408491
7.424030304,0.004498219,-0.007893133,-0.009122618
7.428963661,0.009083569,-0.005468749,0.0004489353
7.433896065,0.01180538,-0.01578813,-0.004772757
7.438829422,0.007823604,-0.01439556,-0.0007178651
7.443762303,0.01260823,-0.01368046,0.007507571
7.448694706,0.0109562,-0.01504565,0.01460495
7.453628063,0.01027775,-0.02126823,0.02049398
7.458560944,0.01228061,-0.02011545,0.02671618
7.463493824,0.007493584,-0.01162732,0.03619597
7.468426705,0.005825276,-0.003104057,0.0372686
7.473360062,-0.002182652,0.007016596,0.03659423
7.478292465,-0.007003324,0.008123564,0.04110409
7.483225823,-0.0104296,0.01359454,0.04646476
7.488158226,-0.008251959,0.0147393,0.05173661
7.495557785,-0.01445359,0.01241621,0.04539695
7.500491142,-0.01121427,0.01380138,0.04026389
7.505423546,-0.008840625,0.01992542,0.02733709
7.510356426,-0.001672575,0.02028812,0.02239301
7.515289307,-0.002446758,0.01806222,0.003458471
7.520222187,0.006396139,0.0169862,0.003840286
7.525155544,0.002798915,0.01487716,0.008009825
7.530087948,0.005513496,9.327722E-05,0.008582265
7.535021305,0.006644696,-0.01576812,0.01859777
7.539954186,0.01334985,-0.029184,0.02354684
7.544886589,0.01069051,-0.03370575,0.03019904
7.549819946,0.007841827,-0.03343966,0.03479825
7.554752350,0.008055762,-0.02914376,0.03276662
7.559685707,0.009505327,-0.02547931,0.03270751
7.564618588,0.004213236,-0.02941253,0.03736168
7.569551945,0.006832414,-0.02608351,0.03216557
7.574484348,0.006734873,-0.02398464,0.03163886
7.579416752,0.007415588,-0.02126088,0.03017627
7.584350109,0.006225681,-0.005841992,0.0230095
7.589282990,0.001184736,-6.213243E-05,0.01410022
7.594216347,-0.00236636,0.001680002,0.01059803
7.599148750,0.003168694,-0.005790939,0.02057246
7.604082108,-0.0004072372,-0.009240877,0.01630192
7.609014511,-0.004268846,-0.003502797,0.01358708
7.613947868,-0.005803174,0.00908537,0.00407486
7.618880749,0.001753899,0.01827047,-0.004961621
7.623813152,-0.005661543,0.0233613,-0.01160445
7.628746510,-0.001504566,0.01469832,-0.01588747
7.633678913,-0.002274858,0.0087442,-0.02235836
7.638612271,0.003561682,0.004635137,-0.01679104
7.643545151,0.00138665,-0.0005539047,-0.01198023
7.648478508,0.0006277427,0.004468805,-0.01314619
7.653410912,-0.0003882078,-0.006659275,-0.01521155
7.658343792,0.002868792,-0.01088902,0.001616668
7.663276673,-0.001034186,-0.02152987,0.01079043
7.668209553,-0.001368685,-0.02140424,0.02165438
7.673142910,-0.003315215,-0.02073775,0.022018
7.680541992,0.001763554,-0.01183013,0.01908269
7.685474873,-0.002331364,-0.009929619,0.01318035
7.690407753,-6.358372E-05,-0.005783871,0.007455523
7.695340634,0.0008884835,-3.467448E-05,-0.006895155
7.700273991,-6.919823E-05,-0.002497327,-0.007790989
7.705206394,4.098564E-05,0.001953843,-0.005072597
7.710139752,0.001027297,0.003791822,0.004869605
7.715072632,-0.002050337,0.003756581,0.009500127
7.720005036,-0.003345116,0.009806869,0.007367715
7.724938393,-0.005158074,0.007504289,0.0102236
7.729870796,-0.002802659,0.01293242,0.009674266
7.734804154,-0.005848274,0.009792496,0.01487933
7.739737034,-0.007960518,0.003345993,0.01691303
7.744670391,-0.005645776,0.006580806,0.02495678
7.749602795,-0.001663316,0.006333207,0.02085419
7.754535198,-0.0007759141,0.009693013,0.01603277
7.759468556,0.002176877,0.01354549,0.02170101
7.764401436,0.008770401,0.01088907,0.008772279
7.769334793,0.0006710394,0.006775748,0.01284768
7.774267197,-0.0004651053,0.005685663,0.01283521
7.779200554,0.001752773,0.0007203122,0.01639744
7.784132958,5.414418E-06,-0.006949075,0.01847118
7.789065838,-0.0005988014,-0.004016764,0.02167186
7.793999195,-0.002134121,-0.006634044,0.01980235
7.798931599,-0.002333132,-0.002616926,0.01445656
7.803864956,0.002525523,-0.003711345,0.01089968
7.808797360,0.0003965011,0.003395448,0.01580591
7.813730717,-0.004499648,0.004828874,0.008939954
7.818663597,-0.003299126,0.007296212,0.007493246
7.823596001,-0.008132312,0.005667689,0.01068045
7.828529358,0.0006337175,0.008205818,0.002894783
7.833462239,-0.004726522,0.0086734,0.00646346
7.838395119,-0.005087213,0.01287546,0.004890413
7.843327999,-0.003948898,0.01447621,0.003936035
7.848261357,-0.00676202,0.01695604,0.008954232
7.853193760,-0.002116029,0.01289993,-0.003518811
7.860593319,-0.008512318,0.007469859,0.0129965
7.865526200,-0.008852801,-0.001212082,0.0199107
7.870459080,-0.006912983,-0.0006035132,0.0147552
7.875392437,-0.003619439,-0.006047569,0.02454962
7.880324841,0.0001893322,-0.004586387,0.01849284
7.885257721,0.002861132,0.0011655,0.01414363
7.890191078,0.002237279,0.001823251,0.01220354
7.895123482,-0.001019597,0.001872181,0.01349669
7.900056839,0.0004772235,-0.002175745,0.01701861
7.904989243,0.003835545,-0.002437057,0.01575156
7.909922600,0.002103844,-0.001190394,0.01470064
7.914855480,0.005494128,-0.005953127,0.01264024
7.919787884,0.001354675,-0.005658514,0.018155
7.924721241,-0.001390765,-0.004751138,0.01706752
7.929653645,0.005134712,-0.002808373,0.02059117
7.934587002,-0.003562939,-9.931298E-05,0.02630178
7.939519882,0.0004990915,0.002573501,0.02590224
7.944453239,-0.0006779232,0.0003061848,0.01692618
7.949385643,0.0009081164,0.002948635,0.02590699
7.954318523,0.002206037,0.002283874,0.01840199
7.959251404,0.0001491648,-0.001129143,0.01227345
7.964184284,0.00449368,0.001318102,0.004785094
7.969117641,0.007151899,0.001207814,-0.0003175404
7.974050045,0.009676825,0.002688949,-0.007377644
7.978983402,0.002683561,0.003287855,-0.003899379
7.983915806,0.006731688,0.008758172,0.0008161449
7.988849163,0.003624684,-0.0003854138,0.0009904439
7.993782043,0.008226566,0.001456973,0.01865021
7.998714447,-0.002237738,0.0002123945,0.01731314
8.003647804,0.0006584852,-0.005543001,0.02710474
8.008580685,0.0005185804,-0.003932441,0.02373038
8.013513565,-0.002758575,-0.008918148,0.009546249
8.018446445,-0.004778916,-0.002094377,0.02061141
8.023379803,0.00337793,-0.004904371,0.01914796
8.028312206,0.001112566,3.249856E-05,0.01651979
8.033245087,-0.006947921,-0.008267221,0.02073212
8.040644646,-0.0006850871,-0.007848725,0.01529013
8.045577526,-8.071505E-05,-0.004583195,0.009043901
8.050509930,-0.00632176,0.001447271,0.0142713
8.055443287,-0.00429358,0.005300418,0.007590221
8.060376167,-0.004077399,0.00310396,-0.0008527464
8.065309525,0.0001073392,0.002173793,-0.02007666
8.070241928,-0.002982087,0.007384114,-0.01990489
8.075175285,0.001078167,0.007866642,-0.02591475
8.080107689,-0.005001978,0.005979821,-0.01709213
8.085040569,0.0006079992,0.001536789,-0.02761172
8.089973927,-0.001361296,-0.002271819,-0.02993246
8.094906330,-0.001488774,0.005715874,-0.02215775
8.099839687,-0.003243787,0.002961602,-0.02071584
8.104772091,-0.005300261,0.005705306,-0.01188681
8.109705448,-0.008715635,-0.004793759,0.004444779
8.114638329,-0.002550267,-0.009295145,0.0005958335
8.119571686,-0.001608705,-0.01512852,0.01127049
8.124504089,-0.00155069,-0.01688643,0.01750746
8.129436493,-0.006411388,-0.01135186,0.01428337
8.134369850,-0.0004914639,-0.006512837,0.01675503
8.139302731,-0.0009805567,-0.003769896,0.01144326
8.144236088,-0.0009646079,-0.003067144,0.00622521
8.149168491,-0.001702069,-0.00528097,0.01245286
8.154101849,-0.00478291,-0.00551193,0.02040542
8.159034252,-0.003452704,-0.001950006,0.01513766
8.163967133,-0.004507237,-0.003760266,0.01753222
8.168900490,0.00206865,-0.00115494,0.01299064
8.173832893,0.007184103,-0.005859701,0.01385101
8.178766251,0.0005027472,0.0009517616,0.003831343
8.183699131,0.005124083,0.00405344,0.005816432
8.188632011,0.008667937,0.0003051554,-0.003858411
8.193564892,0.01654483,-0.007140627,0.006694331
8.198497295,0.01462056,-0.01716824,0.006471383
8.203430653,0.007925385,-0.01728153,0.02086904
8.208363533,0.003699498,-0.02241419,0.02606186
8.213296413,0.005570657,-0.01311059,0.02820476
8.218229294,0.006884205,-0.01037541,0.01632545
8.223162651,0.007265449,-0.01034459,0.01919417
8.230561733,0.005364163,-0.008367402,0.0181198
8.235494614,-0.001393934,-0.01174469,0.02552799
8.240427971,-0.0009996601,-0.01820158,0.03052685
8.245360375,-0.002388747,-0.01354264,0.02653318
8.250293732,-0.006415142,-0.008826174,0.02856939
8.255226135,-0.001771037,-0.0044172,0.01631929
8.260159016,-0.0006301996,0.003954511,0.01182462
8.265092373,0.002031825,0.003782453,0.01290593
8.270024777,-0.001022022,-0.000819114,0.01008075
8.274958134,-0.00335908,0.00175285,0.01794636
8.279890537,-0.002293577,-0.004688183,0.01300539
8.284823895,-0.001759554,-0.006010397,0.006439985
8.289756775,0.0004693874,-0.005744763,0.01080085
8.294689179,-0.002003281,-0.006587963,0.00359781
8.299622536,-0.003763522,0.0004544255,0.008484968
8.304554939,0.00464617,0.0009767521,0.0003234412
8.309488297,0.00189657,0.003214581,0.003432778
8.314421177,0.003891923,0.01258421,-0.00295111
8.319354534,0.00828034,0.002768731,-0.003836517
8.324286938,0.003012793,0.003315673,0.002066008
8.329220295,-0.0001655321,0.004358673,0.008050402
8.334152699,0.000704074,0.002229451,0.01148652
8.339085579,-0.004628407,0.005728548,0.02344679
8.344018936,-0.003556613,0.002604936,0.02929227
8.348951340,-0.008626595,0.003018175,0.03140895
8.353884697,-0.004056369,-0.001217646,0.04267195
8.358817577,-0.007621218,-0.002433815,0.04111744
8.363750458,-0.0026179,-0.01200953,0.03645491
8.368683338,-0.002031334,-0.01632771,0.03188264
8.373615742,-0.002611479,-0.01336766,0.02654556
8.378549099,0.004064796,-0.01355588,0.01692356
8.383481979,0.008430367,-0.008777796,0.005134148
8.388414860,0.006386591,-0.005623145,0.007785302
8.393347740,0.006612218,-0.004405326,0.009664474
8.398281098,0.006443449,-0.01086301,0.01556937
8.403213501,0.006798082,-0.01415648,0.01523479
8.408146381,0.003002516,-0.01934002,0.01950043
8.415545940,-0.0002574034,-0.0104175,0.02664066
8.420478821,0.005493293,-0.005212123,0.02248492
8.425411224,0.009173425,0.0001728308,0.01822188
8.430344582,0.007288808,0.002447755,0.009523489
8.435277462,0.0138814,-0.0001314695,0.01752943
8.440210819,0.008489923,-0.004897155,0.01221881
8.445143223,0.0007145742,-0.007782751,0.01573419
8.450076580,0.002277408,-0.001539907,0.0194007
8.455008984,-0.001326917,-0.008344947,0.01186815
8.459942341,0.006901824,-0.007504673,0.007508134
8.464875221,0.004812822,-0.007358614,0.00122975
8.469807625,0.0003833738,0.003256827,0.008701909
8.474740982,0.0004057233,0.004422911,0.005328732
8.479673386,0.005954181,0.01178701,-0.002711637
8.484606743,0.003037361,0.01315978,0.00467075
8.489539623,-0.003262918,0.01472849,0.009987202
8.494472981,-0.005196048,0.003869822,0.02112154
8.499405384,-0.00388276,0.004844028,0.0249376
8.504338265,-0.002606749,0.007406524,0.024439
8.509271145,-0.006305811,0.003954295,0.02529814
8.514204025,-0.006459977,0.003797896,0.02955124
8.519137383,-0.004331705,-0.001640047,0.02222198
8.524069786,-0.002406256,0.001169825,0.02364977
8.529003143,-0.0067527,0.003146774,0.02479466
8.533935547,0.001758497,0.006525461,0.02653264
8.538868427,-0.006239241,0.01140464,0.02078344
8.543801785,-0.003475687,0.009063089,0.01766896
8.548734188,0.0009267076,0.01217672,0.01684853
8.553667545,-0.002587291,0.01703131,0.01701261
8.558600426,-0.008402898,0.01790422,0.01575731
8.563533306,0.00158391,0.0095525,0.01128
8.568466187,-0.005743092,0.01442946,0.01172857
8.573399544,-0.0007725117,0.00811726,0.007418419
8.578331947,0.002757763,0.01508324,0.009282513
8.583264828,0.005346243,0.01946504,0.005959727
8.588198185,0.0006212724,0.01596246,0.006300776
8.593130589,-2.759683E-05,0.01215573,0.007798572
8.600529671,0.0058425,0.007367416,0.008694497
8.605463028,0.0007428098,0.002669282,0.01473742
8.610395908,-0.004244532,0.001518053,0.02400045
8.615329266,-0.005635582,-0.003716331,0.03213316
8.620261669,-0.00292825,0.003440967,0.03110821
8.625195027,-0.003592804,0.002714661,0.03109037
8.630127430,-0.006168717,0.001991846,0.03524592
8.635060311,-0.003321634,0.006228605,0.03526044
8.639993668,-0.004729601,0.004462854,0.02907316
8.644926071,-0.004817568,0.006344808,0.02284651
8.649859429,-0.009905319,0.009498519,0.02155835
8.654791832,-0.007896047,0.01111321,0.02160354
8.659725189,0.0009701577,0.01394654,0.002508124
8.664658070,0.005283242,0.009094412,0.009008397
8.669590473,0.003696246,0.005919231,0.01044078
8.674523831,0.001018246,0.003372131,0.006119247
8.679456711,0.001255043,-0.0004977308,0.01098071
8.684389591,0.002694375,-0.007224964,0.01598055
8.689322472,0.0003806851,-0.01172739,0.01600024
8.694255829,0.004074286,-0.01360647,0.01717639
8.699188233,0.002396559,-0.01585318,0.01479066
8.704121590,0.001963556,-0.01509555,0.0128501
8.709053993,-0.001260356,-0.006639778,0.008185281
8.713986874,0.00465602,-0.009512397,0.005227451
8.718920231,0.002008051,-0.01196168,-0.006673953
8.723852635,0.003616484,-0.007010068,-0.00247757
8.728785992,0.003056011,-0.002481,-0.005478742
8.733718872,-0.000296736,-0.0007883033,0.002375739
8.738651753,-0.00206747,0.003567731,0.001693988
8.743584633,-0.002572657,0.0004416891,0.006509254
8.748519421,0.000445058,0.002924688,0.003263524
8.753450394,-0.004470234,0.0004678292,0.006905871
8.758383274,-0.007462766,-0.002788666,0.01255758
8.763316631,-0.00593564,-0.002368355,0.01641314
8.768249035,-0.004673721,-0.0075135,0.01758047
8.773182392,-0.004527018,-0.01206509,0.02199722
8.780581474,-0.001348597,-0.01250119,0.01315725
8.785514355,0.000964681,-0.01279512,0.00947962
8.790447712,0.001992483,-0.006446943,0.007429446
8.795380116,0.001948256,-0.006081314,-0.01060418
8.800312519,0.004748667,-0.01291785,-0.01216706
8.805245876,0.007638164,-0.008220088,-0.006966147
8.810178757,0.007372798,-0.01011282,-0.01166127
8.815112114,0.003790848,-0.01287099,0.0005812786
8.820044518,0.000402352,-0.00540052,0.001619522
8.824977875,0.005038023,-0.009430787,0.006225987
8.829910279,0.004821038,-0.01138256,-0.001304015
8.834843636,0.001989322,-0.009804679,0.007527543
8.839776516,0.0007579068,-0.009437817,0.02453015
8.844708920,-0.002454846,-0.01316757,0.0263957
8.849642277,-0.002332921,-0.005949608,0.02618459
8.854575157,-0.005432813,-0.005291041,0.02649491
8.859508038,-0.004258179,-0.004381177,0.02510101
8.864440918,-0.000200941,-0.004517074,0.02008131
8.869374275,-0.003804329,0.0003877282,0.02402665
8.874306679,0.003229251,-0.001737223,0.01967827
8.879239559,0.003369009,0.001143415,0.01485255
8.884172440,0.0002728259,0.00186108,0.009467321
8.889105320,0.001432454,0.002035164,0.007618738
8.894038677,0.000414754,-0.003459686,0.01342918
8.898971081,0.0007313631,0.005779482,0.01174421
8.903904438,-0.0008463654,0.003933967,0.01220483
8.908837319,-0.002387173,-0.005312984,0.0157392
8.913769722,-0.0009661916,-0.008274953,0.009740836
8.918703079,-0.006973817,-0.004267305,0.0102863
8.923635483,-0.0007815972,-0.0003111432,0.009507725
8.928568840,-0.003068745,0.005314306,0.0073311
8.933501721,-0.002067969,0.006462816,0.002129917
8.938435078,-0.004614046,0.006461986,0.003909653
8.943367481,-0.005265294,0.003447944,0.01203577
8.948300838,-0.005028392,0.002456163,0.01160803
8.953233242,-0.006410822,0.001123532,0.008742712
8.960632801,-0.005318733,0.005053285,-0.001758084
8.965566158,-0.01038155,0.00783151,-0.0001898145
8.970498562,-0.003679439,0.007379589,-0.003180924
8.975430965,-0.006809304,0.008585667,-5.410402E-05
8.980364323,-0.009147784,0.002987994,0.006163245
8.985297203,-0.006721606,-0.001325639,0.001660207
8.990230560,-0.01035656,0.002692755,0.005625386
8.995162964,-0.00805709,-0.001513449,0.003010439
9.000096321,-0.004501326,0.0009089757,0.005469751
9.005028725,-0.002750409,-0.002653916,0.008024436
9.009961605,-0.004230062,0.004173477,0.005379629
9.014894962,-0.004013715,0.006902554,-0.002750591
9.019827366,-0.004315047,0.000521232,0.0007445914
9.024760723,-0.003245211,0.0007179868,-0.001576199
9.029693127,-0.0008581715,0.003721999,0.0008235609
9.034626484,-0.003514022,0.001410429,0.006935592
9.039559364,-0.00401633,-0.003359437,0.01511993
9.044491768,-0.005876217,0.005337631,0.01288311
9.049425125,-0.003043265,-0.001660565,0.01276263
9.054358006,-0.005504487,0.001846065,0.01586696
9.059290886,-0.003325614,-0.006503647,0.01339026
9.064223766,-0.002988536,0.001110469,0.02171857
9.069157124,-0.003743609,-0.005914797,0.01053019
9.074089527,-0.00160313,-0.006810302,0.00592896
9.079022408,-0.0009699075,-0.005456889,0.01493014
9.083955765,0.001599267,-0.01344782,0.007244566
9.088888168,0.00235203,-0.0157168,0.003083237
9.093821526,0.008212781,-0.0188672,0.006306427
9.098753929,0.005410346,-0.01935356,0.006657335
9.103687286,0.006369027,-0.01969473,0.001021082
9.108620167,0.01165949,-0.01413937,0.006793694
9.113553047,0.005645087,-0.01156686,-0.001635162
9.118485928,0.004113717,-0.006937952,4.724757E-05
9.123418331,0.002173098,-0.006282942,0.003258119
9.128351688,-0.001929684,-0.003281772,0.01767337
9.133284569,0.0005376972,-0.0002583574,0.01771188
9.138217926,-0.003418873,0.002125458,0.01366422
9.143150330,-0.008420444,0.004149771,0.01715764
9.150549412,-0.00374894,0.007666778,0.008278275
9.155482769,-0.005754318,0.009901434,0.0081145
9.160415649,-0.005238568,0.004797936,0.01067227
9.165349007,-0.004456977,0.002464503,0.005095379
9.170281410,-0.0051912,-0.001097446,0.0009036228
9.175214767,-0.002865017,-0.002395579,0.0005838521
9.180147171,0.005469141,-0.0009289664,-0.005686759
9.185080051,0.004528182,-0.00742959,0.003006701
9.190013409,0.0009540597,-0.009876518,-0.007044267
9.194945812,-0.0008345788,-0.001572922,0.01015546
9.199879170,-0.001977198,0.0002876124,0.01194376
9.204811573,-0.001202739,0.000616235,0.01435009
9.209744930,-0.001976039,0.003510389,0.01660011
9.214677811,-0.004151934,0.002243567,0.01369433
9.219610214,-0.003564407,0.001942106,0.02559428
9.224543572,-0.004121345,-0.0004789549,0.02422491
9.229476452,-0.009329274,0.000809459,0.03150823
9.234409332,-0.0009003165,0.002032091,0.03000058
9.239342213,-0.002356802,-0.0007886466,0.02716883
